Input Sequence: [1069, 521, 1258, 555, 419], Output Word: 464
Input Sequence: [721, 273, 1258, 361, 1120], Output Word: 599
Input Sequence: [88, 686, 444, 934, 586], Output Word: 170
Input Sequence: [106, 88, 212, 1069, 1276], Output Word: 419
Input Sequence: [476, 721, 1486, 1258, 275], Output Word: 904
Input Sequence: [550, 822, 948, 1265, 238], Output Word: 948
Input Sequence: [418, 20, 586, 898, 155], Output Word: 258
Input Sequence: [602, 1258, 560, 1315, 1222], Output Word: 88
Input Sequence: [296, 258, 363, 830, 52], Output Word: 315
Input Sequence: [1058, 761, 88, 390, 1096], Output Word: 1143
Input Sequence: [726, 761, 88, 868, 1069], Output Word: 84
Input Sequence: [586, 948, 521, 721, 841], Output Word: 726
Input Sequence: [1324, 258, 179, 106, 88], Output Word: 212
Input Sequence: [1120, 1258, 1357, 1304, 419], Output Word: 893
Input Sequence: [1333, 52, 948, 1160, 1401], Output Word: 1059
Input Sequence: [684, 1096, 948, 659, 1003], Output Word: 1406
Input Sequence: [203, 1011, 1069, 709, 721], Output Word: 51
Input Sequence: [1135, 586, 1333, 721, 948], Output Word: 1249
Input Sequence: [1069, 850, 1258, 212, 179], Output Word: 1521
Input Sequence: [666, 586, 1333, 721, 974], Output Word: 363
Input Sequence: [258, 88, 577, 1096, 419], Output Word: 676
Input Sequence: [1406, 88, 1431, 1069, 1019], Output Word: 841
Input Sequence: [233, 1069, 961, 721, 1071], Output Word: 224
Input Sequence: [88, 1379, 1069, 537, 52], Output Word: 551
Input Sequence: [88, 1107, 1069, 1238, 1025], Output Word: 363
Input Sequence: [346, 1003, 1406, 88, 1308], Output Word: 1069
Input Sequence: [419, 830, 554, 88, 1139], Output Word: 52
Input Sequence: [311, 88, 1139, 1003, 1406], Output Word: 88
Input Sequence: [88, 1379, 1069, 521, 971], Output Word: 1148
Input Sequence: [88, 390, 1069, 419, 1083], Output Word: 660
Input Sequence: [88, 1332, 1069, 1437, 490], Output Word: 1111
Input Sequence: [88, 308, 52, 551, 372], Output Word: 88
Input Sequence: [1069, 602, 490, 1111, 419], Output Word: 1324
Input Sequence: [1069, 268, 771, 88, 799], Output Word: 838
Input Sequence: [88, 1352, 1069, 315, 1498], Output Word: 88
Input Sequence: [555, 1513, 961, 52, 726], Output Word: 258
Input Sequence: [895, 550, 420, 654, 65], Output Word: 238
Input Sequence: [996, 586, 1156, 1135, 586], Output Word: 1333
Input Sequence: [948, 846, 52, 726, 1150], Output Word: 994
Input Sequence: [419, 963, 146, 1069, 315], Output Word: 1258
Input Sequence: [721, 654, 1401, 974, 419], Output Word: 330
Input Sequence: [960, 586, 948, 1049, 721], Output Word: 841
Input Sequence: [1510, 1189, 376, 89, 739], Output Word: 1130
Input Sequence: [806, 1308, 1069, 170, 1135], Output Word: 586
Input Sequence: [339, 948, 722, 721, 1107], Output Word: 1407
Input Sequence: [238, 948, 269, 359, 488], Output Word: 531
Input Sequence: [484, 1069, 1104, 52, 551], Output Word: 637
Input Sequence: [726, 258, 88, 773, 1308], Output Word: 550
Input Sequence: [258, 419, 1046, 1069, 88], Output Word: 639
Input Sequence: [1069, 1279, 36, 346, 1096], Output Word: 420
Input Sequence: [1277, 88, 1215, 1069, 1287], Output Word: 721
Input Sequence: [88, 1294, 1069, 419, 806], Output Word: 1107
Input Sequence: [850, 721, 492, 419, 1428], Output Word: 1069
Input Sequence: [1244, 1069, 1279, 330, 1258], Output Word: 1379
Input Sequence: [345, 726, 88, 1294, 1069], Output Word: 419
Input Sequence: [1333, 721, 948, 961, 1401], Output Word: 1059
Input Sequence: [298, 586, 948, 206, 986], Output Word: 106
Input Sequence: [671, 733, 357, 372, 88], Output Word: 722
Input Sequence: [476, 721, 835, 770, 1279], Output Word: 733
Input Sequence: [865, 409, 1406, 88, 233], Output Word: 1069
Input Sequence: [1151, 1428, 550, 1266, 998], Output Word: 1438
Input Sequence: [841, 726, 1059, 88, 494], Output Word: 550
Input Sequence: [289, 654, 598, 1135, 586], Output Word: 1333
Input Sequence: [1352, 1069, 247, 898, 88], Output Word: 1244
Input Sequence: [1135, 586, 1333, 721, 1059], Output Word: 419
Input Sequence: [1069, 324, 1498, 1363, 62], Output Word: 88
Input Sequence: [726, 1059, 88, 224, 1069], Output Word: 948
Input Sequence: [345, 1069, 1049, 1258, 626], Output Word: 1052
Input Sequence: [660, 88, 154, 1258, 560], Output Word: 419
Input Sequence: [45, 833, 419, 644, 586], Output Word: 88
Input Sequence: [1099, 258, 854, 1521, 88], Output Word: 413
Input Sequence: [726, 224, 419, 88, 248], Output Word: 1069
Input Sequence: [841, 726, 1059, 88, 826], Output Word: 52
Input Sequence: [170, 1438, 960, 586, 948], Output Word: 850
Input Sequence: [410, 1069, 948, 871, 1496], Output Word: 106
Input Sequence: [1428, 1069, 948, 555, 1513], Output Word: 270
Input Sequence: [1215, 1069, 88, 579, 1135], Output Word: 586
Input Sequence: [659, 1003, 1406, 88, 1352], Output Word: 1069
Input Sequence: [550, 1366, 654, 1094, 586], Output Word: 88
Input Sequence: [709, 721, 630, 1258, 555], Output Word: 419
Input Sequence: [1411, 45, 1069, 961, 258], Output Word: 419
Input Sequence: [1069, 419, 683, 893, 1252], Output Word: 88
Input Sequence: [1521, 88, 1431, 1069, 1279], Output Word: 397
Input Sequence: [1069, 973, 694, 1513, 209], Output Word: 721
Input Sequence: [1135, 586, 1333, 52, 654], Output Word: 597
Input Sequence: [1049, 721, 841, 726, 1059], Output Word: 88
Input Sequence: [22, 1096, 1143, 948, 659], Output Word: 1453
Input Sequence: [948, 461, 721, 370, 1148], Output Word: 345
Input Sequence: [759, 1219, 1513, 1071, 52], Output Word: 726
Input Sequence: [1333, 52, 948, 1160, 1401], Output Word: 1059
Input Sequence: [1431, 1069, 410, 1143, 948], Output Word: 1377
Input Sequence: [1193, 419, 679, 1308, 1003], Output Word: 1406
Input Sequence: [1352, 1069, 1046, 1176, 1277], Output Word: 88
Input Sequence: [719, 345, 865, 409, 1406], Output Word: 88
Input Sequence: [931, 1107, 1258, 1099, 854], Output Word: 1521
Input Sequence: [550, 1376, 170, 778, 417], Output Word: 1003
Input Sequence: [690, 1135, 586, 1333, 721], Output Word: 654
Input Sequence: [1059, 88, 1345, 52, 1], Output Word: 318
Input Sequence: [1277, 88, 1494, 1069, 504], Output Word: 670
Input Sequence: [726, 1059, 88, 1306, 770], Output Word: 948
Input Sequence: [88, 1352, 1069, 246, 971], Output Word: 1195
Input Sequence: [88, 1139, 52, 1238, 1496], Output Word: 106
Input Sequence: [586, 948, 476, 721, 841], Output Word: 726
Input Sequence: [1459, 1148, 345, 419, 419], Output Word: 498
Input Sequence: [586, 88, 1107, 1069, 1238], Output Word: 1025
Input Sequence: [1258, 272, 833, 419, 704], Output Word: 599
Input Sequence: [258, 88, 69, 550, 1266], Output Word: 680
Input Sequence: [88, 1107, 1069, 278, 1510], Output Word: 718
Input Sequence: [770, 1279, 931, 1107, 1258], Output Word: 1352
Input Sequence: [721, 829, 1080, 1258, 1379], Output Word: 500
Input Sequence: [961, 1003, 1406, 88, 1379], Output Word: 1069
Input Sequence: [449, 1069, 269, 586, 88], Output Word: 942
Input Sequence: [88, 345, 550, 1302, 409], Output Word: 1258
Input Sequence: [586, 1333, 52, 654, 372], Output Word: 803
Input Sequence: [721, 1045, 1513, 961, 52], Output Word: 726
Input Sequence: [1401, 1059, 419, 347, 1069], Output Word: 779
Input Sequence: [1385, 696, 88, 961, 893], Output Word: 640
Input Sequence: [550, 1137, 948, 1139, 1367], Output Word: 885
Input Sequence: [1406, 170, 361, 52, 726], Output Word: 258
Input Sequence: [62, 726, 1188, 1367, 885], Output Word: 841
Input Sequence: [1071, 721, 588, 1258, 1357], Output Word: 372
Input Sequence: [248, 234, 696, 1279, 602], Output Word: 651
Input Sequence: [1339, 654, 238, 948, 466], Output Word: 1059
Input Sequence: [88, 484, 1069, 1452, 1498], Output Word: 88
Input Sequence: [483, 1513, 652, 721, 841], Output Word: 726
Input Sequence: [1111, 1348, 1003, 1406, 88], Output Word: 1379
Input Sequence: [1258, 1431, 727, 419, 88], Output Word: 1107
Input Sequence: [1258, 1352, 854, 586, 88], Output Word: 1164
Input Sequence: [1069, 318, 322, 654, 1096], Output Word: 84
Input Sequence: [1035, 599, 519, 1521, 88], Output Word: 1124
Input Sequence: [413, 1069, 315, 1003, 1406], Output Word: 88
Input Sequence: [238, 948, 961, 1059, 88], Output Word: 548
Input Sequence: [612, 1069, 315, 1425, 88], Output Word: 673
Input Sequence: [492, 419, 347, 1069, 1103], Output Word: 721
Input Sequence: [707, 258, 419, 1301, 1069], Output Word: 88
Input Sequence: [586, 1333, 721, 948, 209], Output Word: 1401
Input Sequence: [721, 995, 1143, 88, 610], Output Word: 1031
Input Sequence: [269, 586, 88, 942, 1098], Output Word: 939
Input Sequence: [948, 476, 1401, 1059, 88], Output Word: 1185
Input Sequence: [1069, 521, 971, 88, 1340], Output Word: 258
Input Sequence: [464, 1069, 588, 721, 900], Output Word: 1003
Input Sequence: [115, 52, 726, 258, 88], Output Word: 755
Input Sequence: [721, 841, 726, 1059, 88], Output Word: 548
Input Sequence: [88, 1080, 721, 1457, 894], Output Word: 84
Input Sequence: [721, 588, 1258, 27, 419], Output Word: 853
Input Sequence: [726, 1521, 994, 1332, 1069], Output Word: 850
Input Sequence: [726, 543, 654, 506, 948], Output Word: 478
Input Sequence: [800, 586, 88, 1244, 1069], Output Word: 1514
Input Sequence: [258, 363, 1420, 1069, 1279], Output Word: 571
Input Sequence: [721, 841, 726, 1059, 88], Output Word: 1345
Input Sequence: [721, 841, 726, 1059, 88], Output Word: 549
Input Sequence: [841, 726, 420, 654, 1096], Output Word: 948
Input Sequence: [671, 733, 463, 372, 88], Output Word: 703
Input Sequence: [1379, 420, 409, 506, 1279], Output Word: 907
Input Sequence: [466, 721, 602, 1258, 560], Output Word: 1315
Input Sequence: [830, 229, 1232, 715, 1256], Output Word: 652
Input Sequence: [948, 1155, 1513, 779, 721], Output Word: 841
Input Sequence: [269, 419, 1185, 83, 550], Output Word: 668
Input Sequence: [1069, 585, 1258, 1244, 258], Output Word: 603
Input Sequence: [1401, 1059, 88, 449, 1185], Output Word: 654
Input Sequence: [1089, 1128, 721, 315, 1258], Output Word: 1352
Input Sequence: [654, 1438, 624, 586, 948], Output Word: 1107
Input Sequence: [850, 1258, 212, 258, 179], Output Word: 1521
Input Sequence: [88, 109, 1069, 709, 721], Output Word: 630
Input Sequence: [942, 666, 586, 948, 709], Output Word: 721
Input Sequence: [397, 1003, 1406, 88, 1379], Output Word: 1069
Input Sequence: [666, 586, 948, 960, 721], Output Word: 1245
Input Sequence: [599, 412, 1521, 88, 612], Output Word: 1069
Input Sequence: [88, 838, 1069, 521, 721], Output Word: 1104
Input Sequence: [1069, 83, 551, 761, 88], Output Word: 413
Input Sequence: [203, 1069, 850, 1411, 1058], Output Word: 761
Input Sequence: [1135, 586, 1333, 721, 654], Output Word: 1401
Input Sequence: [1453, 88, 390, 1069, 1], Output Word: 318
Input Sequence: [460, 550, 290, 318, 1513], Output Word: 313
Input Sequence: [1069, 636, 793, 88, 1080], Output Word: 1277
Input Sequence: [313, 52, 726, 258, 88], Output Word: 449
Input Sequence: [88, 1282, 1069, 779, 1302], Output Word: 948
Input Sequence: [419, 449, 1069, 269, 419], Output Word: 1185
Input Sequence: [721, 822, 1003, 1406, 88], Output Word: 1379
Input Sequence: [1365, 419, 413, 1069, 378], Output Word: 198
Input Sequence: [1521, 1049, 721, 461, 1258], Output Word: 464
Input Sequence: [602, 412, 761, 88, 868], Output Word: 1069
Input Sequence: [51, 550, 210, 88, 170], Output Word: 1069
Input Sequence: [1071, 1401, 1059, 88, 69], Output Word: 383
Input Sequence: [1521, 88, 961, 893, 640], Output Word: 1258
Input Sequence: [1453, 88, 248, 1069, 83], Output Word: 551
Input Sequence: [586, 948, 1490, 721, 841], Output Word: 726
Input Sequence: [45, 1069, 562, 1003, 1406], Output Word: 88
Input Sequence: [278, 885, 418, 88, 837], Output Word: 1096
Input Sequence: [841, 667, 1059, 88, 388], Output Word: 1069
Input Sequence: [52, 726, 258, 88, 5], Output Word: 1069
Input Sequence: [268, 721, 841, 726, 1059], Output Word: 88
Input Sequence: [419, 1398, 1293, 721, 916], Output Word: 4
Input Sequence: [1140, 88, 942, 1521, 88], Output Word: 912
Input Sequence: [330, 654, 974, 191, 238], Output Word: 948
Input Sequence: [504, 184, 1314, 1262, 1190], Output Word: 258
Input Sequence: [779, 1453, 1514, 52, 726], Output Word: 258
Input Sequence: [1003, 1406, 88, 248, 1069], Output Word: 315
Input Sequence: [409, 1406, 88, 988, 721], Output Word: 370
Input Sequence: [692, 1135, 586, 1333, 721], Output Word: 948
Input Sequence: [409, 1096, 648, 88, 1465], Output Word: 0
Input Sequence: [1164, 1069, 1452, 1149, 88], Output Word: 1444
Input Sequence: [708, 1069, 1238, 1438, 960], Output Word: 586
Input Sequence: [948, 659, 1453, 88, 660], Output Word: 434
Input Sequence: [667, 1059, 88, 388, 1069], Output Word: 948
Input Sequence: [88, 308, 52, 551, 1061], Output Word: 721
Input Sequence: [801, 1069, 1104, 1185, 409], Output Word: 1096
Input Sequence: [88, 1008, 1360, 1069, 315], Output Word: 721
Input Sequence: [1121, 1130, 971, 625, 1345], Output Word: 1040
Input Sequence: [52, 726, 886, 88, 1013], Output Word: 1096
Input Sequence: [359, 1500, 599, 678, 696], Output Word: 88
Input Sequence: [1204, 1181, 1069, 1279, 602], Output Word: 1015
Input Sequence: [726, 1059, 88, 962, 1069], Output Word: 948
Input Sequence: [416, 1135, 586, 1333, 721], Output Word: 948
Input Sequence: [1069, 1238, 1258, 685, 788], Output Word: 409
Input Sequence: [740, 1107, 1003, 1406, 88], Output Word: 248
Input Sequence: [850, 1059, 88, 203, 550], Output Word: 618
Input Sequence: [721, 1107, 1407, 654, 1069], Output Word: 88
Input Sequence: [1096, 88, 610, 1069, 1279], Output Word: 733
Input Sequence: [1071, 258, 88, 742, 1308], Output Word: 1003
Input Sequence: [1363, 1059, 88, 212, 52], Output Word: 948
Input Sequence: [104, 88, 326, 1069, 1452], Output Word: 586
Input Sequence: [841, 726, 1059, 88, 548], Output Word: 1069
Input Sequence: [948, 610, 728, 1453, 88], Output Word: 1379
Input Sequence: [1046, 1069, 346, 1453, 88], Output Word: 484
Input Sequence: [1332, 393, 88, 1353, 1069], Output Word: 562
Input Sequence: [1003, 1406, 88, 560, 52], Output Word: 726
Input Sequence: [258, 179, 106, 88, 212], Output Word: 1069
Input Sequence: [1232, 715, 1256, 652, 1096], Output Word: 1280
Input Sequence: [587, 715, 1256, 1028, 1338], Output Word: 369
Input Sequence: [948, 139, 1513, 779, 52], Output Word: 726
Input Sequence: [948, 1107, 1031, 88, 1161], Output Word: 1069
Input Sequence: [551, 629, 88, 548, 1069], Output Word: 948
Input Sequence: [233, 1069, 1452, 1258, 273], Output Word: 372
Input Sequence: [1124, 258, 41, 1521, 88], Output Word: 109
Input Sequence: [88, 997, 178, 1411, 639], Output Word: 927
Input Sequence: [721, 219, 88, 205, 1069], Output Word: 948
Input Sequence: [1401, 1478, 948, 907, 835], Output Word: 1135
Input Sequence: [1046, 1069, 1279, 602, 721], Output Word: 139
Input Sequence: [1333, 721, 948, 313, 1401], Output Word: 1059
Input Sequence: [550, 1248, 1108, 222, 238], Output Word: 948
Input Sequence: [948, 908, 1135, 586, 948], Output Word: 625
Input Sequence: [246, 1031, 88, 623, 269], Output Word: 1069
Input Sequence: [721, 709, 1003, 1406, 88], Output Word: 1379
Input Sequence: [896, 52, 88, 1244, 586], Output Word: 948
Input Sequence: [170, 498, 169, 1031, 88], Output Word: 819
Input Sequence: [585, 971, 233, 1069, 588], Output Word: 744
Input Sequence: [88, 248, 1069, 1452, 52], Output Word: 726
Input Sequence: [247, 898, 88, 1244, 721], Output Word: 143
Input Sequence: [1333, 52, 948, 476, 1401], Output Word: 1059
Input Sequence: [741, 1281, 1258, 248, 234], Output Word: 696
Input Sequence: [248, 88, 255, 1308, 1069], Output Word: 1279
Input Sequence: [1198, 1002, 958, 807, 1338], Output Word: 369
Input Sequence: [1135, 586, 1333, 721, 948], Output Word: 636
Input Sequence: [1279, 931, 1107, 1258, 1099], Output Word: 854
Input Sequence: [1158, 212, 62, 726, 1521], Output Word: 994
Input Sequence: [88, 612, 1069, 948, 602], Output Word: 1453
Input Sequence: [88, 619, 1069, 278, 885], Output Word: 418
Input Sequence: [971, 980, 1069, 466, 843], Output Word: 1258
Input Sequence: [1203, 88, 361, 1069, 948], Output Word: 602
Input Sequence: [1348, 805, 770, 1279, 931], Output Word: 1107
Input Sequence: [1111, 305, 1069, 961, 721], Output Word: 850
Input Sequence: [586, 948, 209, 721, 841], Output Word: 726
Input Sequence: [1069, 278, 885, 1478, 88], Output Word: 390
Input Sequence: [345, 550, 618, 88, 1080], Output Word: 1258
Input Sequence: [88, 549, 1335, 1107, 1325], Output Word: 680
Input Sequence: [761, 88, 166, 1069, 88], Output Word: 13
Input Sequence: [95, 88, 612, 1069, 1452], Output Word: 673
Input Sequence: [1069, 948, 610, 1521, 602], Output Word: 721
Input Sequence: [88, 1081, 1432, 1069, 850], Output Word: 1258
Input Sequence: [696, 88, 961, 893, 640], Output Word: 1521
Input Sequence: [721, 841, 726, 1059, 88], Output Word: 684
Input Sequence: [1353, 1258, 248, 258, 512], Output Word: 1069
Input Sequence: [602, 258, 363, 584, 586], Output Word: 419
Input Sequence: [661, 1069, 594, 1513, 1071], Output Word: 52
Input Sequence: [25, 550, 269, 73, 948], Output Word: 1139
Input Sequence: [721, 345, 1069, 1049, 1258], Output Word: 626
Input Sequence: [948, 1071, 721, 841, 726], Output Word: 1059
Input Sequence: [419, 419, 498, 169, 1069], Output Word: 170
Input Sequence: [67, 1096, 948, 36, 779], Output Word: 1411
Input Sequence: [907, 346, 1003, 1406, 170], Output Word: 464
Input Sequence: [88, 1353, 1069, 484, 52], Output Word: 551
Input Sequence: [1244, 387, 1277, 88, 1126], Output Word: 1069
Input Sequence: [419, 1185, 269, 52, 1238], Output Word: 1135
Input Sequence: [1406, 88, 248, 1069, 1359], Output Word: 161
Input Sequence: [602, 490, 1111, 363, 860], Output Word: 1324
Input Sequence: [841, 726, 1059, 88, 548], Output Word: 1069
Input Sequence: [1431, 258, 88, 5, 1069], Output Word: 1279
Input Sequence: [88, 1174, 1069, 948, 397], Output Word: 721
Input Sequence: [696, 88, 1431, 1069, 1279], Output Word: 1107
Input Sequence: [560, 419, 1291, 604, 95], Output Word: 88
Input Sequence: [586, 948, 636, 721, 1092], Output Word: 948
Input Sequence: [88, 1139, 52, 726, 1023], Output Word: 88
Input Sequence: [568, 13, 666, 586, 948], Output Word: 268
Input Sequence: [948, 568, 13, 666, 586], Output Word: 948
Input Sequence: [948, 1512, 1003, 1406, 88], Output Word: 212
Input Sequence: [1160, 1069, 504, 1003, 1406], Output Word: 88
Input Sequence: [1338, 369, 258, 419, 1306], Output Word: 1338
Input Sequence: [408, 831, 88, 1465, 0], Output Word: 1069
Input Sequence: [1411, 1207, 383, 120, 88], Output Word: 835
Input Sequence: [1452, 1425, 663, 1069, 398], Output Word: 779
Input Sequence: [585, 1120, 1258, 1357, 1304], Output Word: 419
Input Sequence: [282, 246, 1069, 1412, 1258], Output Word: 484
Input Sequence: [1069, 246, 52, 551, 322], Output Word: 88
Input Sequence: [258, 419, 1124, 506, 928], Output Word: 229
Input Sequence: [1250, 1038, 1338, 838, 372], Output Word: 108
Input Sequence: [88, 1308, 1069, 318, 52], Output Word: 726
Input Sequence: [841, 726, 1059, 88, 707], Output Word: 586
Input Sequence: [1124, 419, 1124, 506, 88], Output Word: 652
Input Sequence: [721, 1117, 696, 88, 560], Output Word: 1069
Input Sequence: [721, 1160, 1411, 98, 654], Output Word: 509
Input Sequence: [1160, 1069, 1079, 52, 726], Output Word: 258
Input Sequence: [1135, 586, 1333, 721, 948], Output Word: 961
Input Sequence: [721, 219, 88, 248, 1069], Output Word: 948
Input Sequence: [1401, 1059, 88, 1291, 618], Output Word: 550
Input Sequence: [1069, 1265, 841, 948, 1107], Output Word: 711
Input Sequence: [1069, 88, 1494, 1069, 657], Output Word: 541
Input Sequence: [726, 1059, 88, 1464, 1431], Output Word: 1069
Input Sequence: [1096, 88, 1324, 1069, 1279], Output Word: 432
Input Sequence: [1339, 654, 1135, 586, 1333], Output Word: 721
Input Sequence: [586, 898, 155, 258, 1513], Output Word: 665
Input Sequence: [88, 626, 1069, 973, 408], Output Word: 1513
Input Sequence: [550, 114, 88, 813, 1069], Output Word: 1276
Input Sequence: [1453, 88, 660, 434, 52], Output Word: 726
Input Sequence: [885, 418, 88, 1249, 1096], Output Word: 841
Input Sequence: [498, 169, 654, 473, 487], Output Word: 1453
Input Sequence: [971, 1195, 869, 258, 419], Output Word: 704
Input Sequence: [948, 1249, 1059, 88, 1418], Output Word: 550
Input Sequence: [678, 696, 88, 25, 1069], Output Word: 1160
Input Sequence: [1348, 1069, 784, 1003, 1406], Output Word: 88
Input Sequence: [1406, 170, 1091, 1135, 586], Output Word: 1333
Input Sequence: [586, 948, 850, 721, 1059], Output Word: 419
Input Sequence: [650, 1408, 52, 1357, 1096], Output Word: 1120
Input Sequence: [893, 640, 87, 1386, 419], Output Word: 203
Input Sequence: [88, 1244, 1069, 1054, 345], Output Word: 1513
Input Sequence: [932, 1521, 88, 413, 1069], Output Word: 368
Input Sequence: [258, 419, 503, 45, 1069], Output Word: 562
Input Sequence: [88, 1426, 550, 1354, 1501], Output Word: 1107
Input Sequence: [721, 994, 1130, 971, 1433], Output Word: 267
Input Sequence: [1071, 1401, 1059, 88, 69], Output Word: 383
Input Sequence: [893, 418, 88, 450, 1069], Output Word: 1452
Input Sequence: [721, 841, 726, 1059, 88], Output Word: 1068
Input Sequence: [1406, 88, 484, 1069, 461], Output Word: 1498
Input Sequence: [47, 69, 550, 865, 1195], Output Word: 1080
Input Sequence: [1071, 1003, 1406, 88, 308], Output Word: 52
Input Sequence: [550, 1266, 1199, 1135, 586], Output Word: 948
Input Sequence: [1513, 850, 721, 492, 419], Output Word: 449
Input Sequence: [1124, 258, 6, 1521, 1434], Output Word: 721
Input Sequence: [1333, 52, 654, 372, 127], Output Word: 1069
Input Sequence: [1083, 122, 726, 473, 269], Output Word: 73
Input Sequence: [325, 346, 1003, 1406, 88], Output Word: 308
Input Sequence: [948, 962, 737, 1003, 1406], Output Word: 88
Input Sequence: [1003, 1406, 170, 361, 52], Output Word: 726
Input Sequence: [1069, 419, 1515, 1107, 1258], Output Word: 555
Input Sequence: [971, 709, 721, 431, 949], Output Word: 1411
Input Sequence: [625, 721, 1245, 726, 1009], Output Word: 708
Input Sequence: [973, 408, 1513, 209, 721], Output Word: 841
Input Sequence: [461, 721, 1070, 1148, 345], Output Word: 419
Input Sequence: [88, 212, 1069, 948, 170], Output Word: 1453
Input Sequence: [1096, 283, 88, 1512, 1069], Output Word: 1279
Input Sequence: [212, 1069, 461, 1140, 1332], Output Word: 1069
Input Sequence: [908, 1513, 521, 52, 726], Output Word: 258
Input Sequence: [1111, 652, 1003, 1406, 88], Output Word: 1379
Input Sequence: [1003, 1406, 88, 308, 52], Output Word: 551
Input Sequence: [248, 1069, 51, 52, 726], Output Word: 258
Input Sequence: [308, 1135, 586, 1333, 52], Output Word: 948
Input Sequence: [721, 45, 1069, 850, 1258], Output Word: 212
Input Sequence: [1352, 1069, 709, 596, 88], Output Word: 716
Input Sequence: [948, 602, 82, 1496, 106], Output Word: 948
Input Sequence: [1069, 1260, 1378, 1135, 586], Output Word: 1333
Input Sequence: [419, 679, 170, 1453, 88], Output Word: 484
Input Sequence: [549, 1335, 654, 1096, 1238], Output Word: 1135
Input Sequence: [88, 912, 1069, 602, 490], Output Word: 1111
Input Sequence: [1279, 36, 779, 1258, 1352], Output Word: 1472
Input Sequence: [1085, 52, 551, 372, 88], Output Word: 626
Input Sequence: [1135, 586, 1333, 721, 1427], Output Word: 269
Input Sequence: [361, 472, 612, 1069, 709], Output Word: 550
Input Sequence: [258, 419, 1301, 1069, 88], Output Word: 476
Input Sequence: [88, 961, 550, 557, 770], Output Word: 654
Input Sequence: [1003, 1406, 88, 1379, 1069], Output Word: 1019
Input Sequence: [258, 88, 947, 1069, 948], Output Word: 178
Input Sequence: [1401, 1059, 88, 1185, 269], Output Word: 586
Input Sequence: [666, 586, 948, 268, 721], Output Word: 841
Input Sequence: [1111, 88, 305, 1069, 1122], Output Word: 1003
Input Sequence: [419, 503, 45, 1069, 562], Output Word: 1003
Input Sequence: [88, 212, 1069, 585, 1390], Output Word: 233
Input Sequence: [1401, 1059, 88, 1230, 1426], Output Word: 52
Input Sequence: [721, 273, 1258, 361, 1120], Output Word: 599
Input Sequence: [726, 1059, 88, 707, 586], Output Word: 948
Input Sequence: [1135, 586, 1333, 721, 654], Output Word: 1401
Input Sequence: [1069, 665, 721, 822, 1003], Output Word: 1406
Input Sequence: [419, 44, 52, 419, 816], Output Word: 1110
Input Sequence: [748, 1096, 88, 1324, 1069], Output Word: 1279
Input Sequence: [1406, 170, 361, 250, 612], Output Word: 1069
Input Sequence: [721, 492, 419, 203, 1069], Output Word: 1103
Input Sequence: [20, 586, 898, 155, 258], Output Word: 1513
Input Sequence: [948, 625, 721, 1245, 726], Output Word: 1009
Input Sequence: [1333, 721, 654, 1401, 974], Output Word: 419
Input Sequence: [410, 1498, 315, 1470, 88], Output Word: 275
Input Sequence: [545, 1111, 432, 1003, 1406], Output Word: 88
Input Sequence: [58, 1338, 837, 258, 1257], Output Word: 1031
Input Sequence: [178, 671, 733, 1274, 372], Output Word: 88
Input Sequence: [1107, 1003, 1406, 88, 1352], Output Word: 1069
Input Sequence: [1085, 77, 409, 1096, 88], Output Word: 153
Input Sequence: [654, 238, 948, 324, 932], Output Word: 52
Input Sequence: [419, 419, 169, 1096, 580], Output Word: 888
Input Sequence: [88, 1377, 1069, 948, 36], Output Word: 346
Input Sequence: [5, 1069, 466, 420, 948], Output Word: 1139
Input Sequence: [397, 1258, 560, 419, 1291], Output Word: 756
Input Sequence: [178, 1003, 1406, 88, 524], Output Word: 1069
Input Sequence: [701, 939, 106, 948, 665], Output Word: 721
Input Sequence: [1348, 1003, 1406, 88, 1379], Output Word: 1069
Input Sequence: [1059, 88, 32, 550, 1275], Output Word: 88
Input Sequence: [246, 52, 551, 372, 88], Output Word: 612
Input Sequence: [1069, 835, 1258, 212, 258], Output Word: 419
Input Sequence: [88, 226, 586, 1202, 345], Output Word: 726
Input Sequence: [438, 1513, 1049, 721, 841], Output Word: 726
Input Sequence: [52, 726, 258, 88, 5], Output Word: 1069
Input Sequence: [466, 1059, 88, 1345, 550], Output Word: 462
Input Sequence: [1069, 1160, 1185, 409, 1406], Output Word: 88
Input Sequence: [1111, 419, 1348, 1069, 88], Output Word: 1107
Input Sequence: [537, 971, 334, 999, 1111], Output Word: 88
Input Sequence: [1135, 586, 948, 1452, 721], Output Word: 841
Input Sequence: [726, 473, 1024, 1219, 550], Output Word: 1207
Input Sequence: [1085, 721, 841, 726, 1059], Output Word: 88
Input Sequence: [639, 927, 258, 419, 388], Output Word: 106
Input Sequence: [1352, 1472, 1521, 88, 524], Output Word: 1069
Input Sequence: [1126, 1069, 521, 1258, 272], Output Word: 833
Input Sequence: [1069, 247, 831, 88, 1348], Output Word: 805
Input Sequence: [1107, 1025, 1148, 707, 278], Output Word: 885
Input Sequence: [1069, 419, 325, 1080, 666], Output Word: 586
Input Sequence: [1412, 1258, 484, 359, 1500], Output Word: 599
Input Sequence: [586, 1333, 721, 948, 1049], Output Word: 1401
Input Sequence: [654, 1401, 1059, 419, 449], Output Word: 1069
Input Sequence: [88, 1244, 586, 319, 586], Output Word: 88
